Ward,Suburb,Property_Code,Park_Name,Node_Id,Node_Name,Item_Id,Item_Type,Item_Description,Latitude,Longitude,Easting,Northing
MCDOWALL,BRIDGEMAN DOWNS,D1328,TALLOWWOOD PLACE PARK,12058,KARRI PLACE DOG OFF LEASH AREA,28025,TAP COMBINATION,"Bubbler, tap & dog bowl",-27.36655823,152.9980484,499807,6972964
MCDOWALL,BRIDGEMAN DOWNS,D1757,DARIEN STREET PARK (NO.29),12010,DARIEN ST SPORTING FACILITY,29684,TAP COMBINATION,"Bubbler, tap & dog bowl",-27.35824298,152.9899999,499011,6973885
MCDOWALL,CHERMSIDE WEST,D0213,MELALEUCA GREEN PARK,16691,SHELGATE ST PLAYGROUND,14851,BUBBLER/DRINKING FOUNTAIN,bubbler tap,-27.38663646,153.0091834,500908,6970740
MCDOWALL,CHERMSIDE WEST,D0616,RAVEN STREET RESERVE,16668,DOWNFALL CK SENSES TRAIL,31871,BUBBLER/DRINKING FOUNTAIN,NULL,-27.38914648,153.005047,500499,6970462
MCDOWALL,CHERMSIDE WEST,D0662,KENNA STREET PARK,16652,JOHN GOSS RES (MAUNDRELL TCE) DISTRICT PLAYGROUND,34297,BUBBLER/DRINKING FOUNTAIN,Bubbler,-27.37903485,153.0084041,500831,6971582
MCDOWALL,CHERMSIDE WEST,D0662,KENNA STREET PARK,16654,KENNA ST PARK,180392,BUBBLER/DRINKING FOUNTAIN,NULL,-27.37876366,153.0128842,501274,6971612
MCDOWALL,CHERMSIDE WEST,D0662,KENNA STREET PARK,16650,JOHN GOSS RES (MAUNDRELL TCE) DOG OFF LEASH AREA,166772,TAP COMBINATION,Bubbler 2 taps & dog bowl,-27.37848383,153.0124291,501229,6971643
MCDOWALL,CHERMSIDE WEST,D0662,KENNA STREET PARK,16650,JOHN GOSS RES (MAUNDRELL TCE) DOG OFF LEASH AREA,166776,TAP COMBINATION,Bubbler 2 taps & dog bowl,-27.3782852,153.0125403,501240,6971665
MCDOWALL,CHERMSIDE WEST,D0662,KENNA STREET PARK,16657,JOHN GOSS RES (MAUNDRELL TCE) PICNIC AREA,167336,TAP COMBINATION,Bubbler 2 taps & dog bowl,-27.37889006,153.0128438,501270,6971598
MCDOWALL,CHERMSIDE WEST,D1186,MARTINDALE STREET PARK,16501,BALANCE OF PARK,188749,TAP COMBINATION,Bubbler & Tap,-27.37916148,153.0019114,500189,6971568
MCDOWALL,CHERMSIDE WEST,D1186,MARTINDALE STREET PARK,16500,STRINGYBARK DVE DOG OFF LEASH AREA,188728,TAP COMBINATION,Bubbler & 2 taps,-27.37756348,153.0031452,500311,6971745
MCDOWALL,CHERMSIDE WEST,D1186,MARTINDALE STREET PARK,16504,STRINGYBARK DVE STH PICNIC AREA,188690,TAP COMBINATION,Bubbler & Tap,-27.37511681,153.0049351,500488,6972016
MCDOWALL,CHERMSIDE WEST,D1854,HAMILTON ROAD QUARRY PARK,31819,HAMILTON RD QUARRY PK SPORTS FIELD,172543,TAP COMBINATION,Bubbler & 2 taps,-27.38025384,153.0037925,500375,6971447
MCDOWALL,CHERMSIDE WEST,D1854,HAMILTON ROAD QUARRY PARK,16496,BALANCE OF PARK,30166,TAP COMBINATION,Bubbler & 2 taps,-27.38138234,153.0043589,500431,6971322
MCDOWALL,EVERTON PARK,D0208,TERALBA PARK,15010,MITCHELTON SPORTS COMPLEX,150940,TAP COMBINATION,Bubbler & 2 taps,-27.4044568,152.9802039,498043,6968766
MCDOWALL,EVERTON PARK,D0208,TERALBA PARK,15017,PULLEN RD PICNIC AREA,150927,TAP COMBINATION,Bubbler & 2 taps,-27.40265119,152.9802143,498044,6968966
MCDOWALL,EVERTON PARK,D0208,TERALBA PARK,15017,PULLEN RD PICNIC AREA,150917,TAP COMBINATION,Bubbler & 2 taps,-27.40265127,152.980801,498102,6968966
MCDOWALL,EVERTON PARK,D0208,TERALBA PARK,15013,BALANCE OF PARK,26313,TAP COMBINATION,Bubbler & Tap,-27.40211874,152.9817519,498196,6969025
MCDOWALL,EVERTON PARK,D0208,TERALBA PARK,15010,MITCHELTON SPORTS COMPLEX,150955,TAP COMBINATION,Bubbler & Tap,-27.40516128,152.9823483,498255,6968688
MCDOWALL,EVERTON PARK,D0208,TERALBA PARK,15007,BURWOOD RD DOG OFF LEASH AREA,40332,TAP COMBINATION,"Bubbler, tap & dog bowl",-27.40811354,152.9830053,498320,6968361
MCDOWALL,EVERTON PARK,D0208,TERALBA PARK,22503,BURWOOD RD SHARED PATHWAY,26315,TAP COMBINATION,Bubbler & Tap,-27.40901642,152.9836121,498380,6968261
MCDOWALL,EVERTON PARK,D0633,BROOK STREET PARK,14824,BALANCE OF PARK,150651,BUBBLER/DRINKING FOUNTAIN,Bubbler,-27.41002795,152.9873853,498753,6968149
MCDOWALL,EVERTON PARK,D0948,SOAMES STREET PARK,16568,HOLLOWAY DVE PICNIC AREA,148430,TAP COMBINATION,Bubbler & 2 taps,-27.3911587,152.9821482,498235,6970239
MCDOWALL,EVERTON PARK,D2127,MALAGA STREET PARK,16481,BALANCE OF PARK,148415,TAP COMBINATION,Bubbler & 2 taps,-27.38975085,152.9870336,498718,6970395
MCDOWALL,MCDOWALL,D0982,BISSET PLACE PARK,16629,SINATRA CRES PLAYGROUND,3032,TAP COMBINATION,"Bubbler, tap & dog bowl",-27.38482186,152.9915955,499169,6970941
MCDOWALL,MCDOWALL,D1019,GUM NUT NOOK,16617,GUM NUT NOOK PLAYGROUND,167054,TAP COMBINATION,Bubbler 2 taps & dog bowl,-27.38346706,152.9846576,498483,6971091
MCDOWALL,MCDOWALL,D1109,CHERMSIDE HILLS RESERVE,16640,PARAMOUNT CCT PLAYGROUND,43719,TAP COMBINATION,Bubbler & tap,-27.37788836,152.9930826,499316,6971709
MCDOWALL,MCDOWALL,D1109,CHERMSIDE HILLS RESERVE,23931,CHERMSIDE HILLS CAR PARK & PICNIC AREA (TROUTS RD STH),19656,TAP COMBINATION,Bubbler & 2 taps,-27.38017264,153.000445,500044,6971456
MCDOWALL,MCDOWALL,D1132,BECKETT ROAD PARK,34304,BECKETT RD SHARED PATHWAY,31793,TAP COMBINATION,bubbler  2 tap  dog bowl,-27.37305835,152.993811,499388,6972244
MCDOWALL,MCDOWALL,D1330,SPEILBERG STREET PARK,16518,STALLONE CCT PLAYGROUND & HALF COURT,21661,TAP COMBINATION,Bubbler 2 taps & dog bowl,-27.37554072,152.9881477,498828,6971969
MCDOWALL,MCDOWALL,D1768,STREISAND DRIVE PARK,12004,STRIESAND DR (DI VITO PLACE) PLAYGROUND,172584,BUBBLER/DRINKING FOUNTAIN,Bubbler,-27.37350864,152.9813016,498151,6972194
MCDOWALL,MCDOWALL,D2083,SUNSET PLACE PARK,21183,BALANCE OF PARK,46771,TAP COMBINATION,Bubbler & 2 taps,-27.38147177,152.9839904,498417,6971312
MCDOWALL,MCDOWALL,D2554,MCLEOD COURT PARK,15856,MCLEOD COURT PICNIC AREA,167009,TAP COMBINATION,Bubbler & 2 taps,-27.38923679,152.9958431,499589,6970452
MCDOWALL,STAFFORD,D0013,KEONG PARK,30413,KEONG PK BASKETBALL COURT & ACTIVITY SPACE,124040,TAP COMBINATION,Bubbler & Tap,-27.4074554,153.0058065,500574,6968434
MCDOWALL,STAFFORD,D0013,KEONG PARK,15439,BALANCE OF PARK,179570,TAP COMBINATION,Bubbler & Tap,-27.40689561,153.0069799,500690,6968496
MCDOWALL,STAFFORD,D0205,ROY HARVEY PARK,15345,ROY HARVEY PK PLAYGROUND,161447,BUBBLER/DRINKING FOUNTAIN,NULL,-27.41051587,153.0068486,500677,6968095
MCDOWALL,STAFFORD,D0206,BOLES STREET PARK,15331,FOGARTY ST PLAYGROUND,123988,BUBBLER/DRINKING FOUNTAIN,Bubbler,-27.40616448,153.0031156,500308,6968577
MCDOWALL,STAFFORD,D1651,SHAND STREET PARK (NO.100),15053,SHAND ST SKATE FACILITY & BASKETBALL COURT,123972,TAP COMBINATION,Bubbler & Tap,-27.41423557,153.0030855,500305,6967683
MCDOWALL,STAFFORD HTS,D0684,FLOCKTON STREET PARK,16646,FLOCKTON ST PLAYGROUND,152075,TAP COMBINATION,Bubbler & Tap,-27.39580929,153.001588,500157,6969724
MCDOWALL,STAFFORD HTS,D0702,SEDGEMOOR STREET PARK,16677,BALANCE OF PARK,152206,TAP COMBINATION,Bubbler & Tap,-27.39877943,153.0055026,500544,6969395
MCDOWALL,STAFFORD HTS,D0739,GREY GUM PARK,16671,REMICK ST DOG OFF LEASH AREA,70244,TAP COMBINATION,Tap & bubbler outside small DOLA,-27.39079866,153.0038839,500384,6970279
MCDOWALL,STAFFORD HTS,D0739,GREY GUM PARK,16673,BALANCE OF PARK,29002,TAP COMBINATION,Bubbler & Tap,-27.3923244,153.004066,500402,6970110
MCDOWALL,STAFFORD HTS,D0739,GREY GUM PARK,16671,REMICK ST DOG OFF LEASH AREA,30047,TAP COMBINATION,Bubbler & Tap,-27.39191814,153.0041671,500412,6970155
MCDOWALL,STAFFORD HTS,D0739,GREY GUM PARK,16671,REMICK ST DOG OFF LEASH AREA,154868,TAP COMBINATION,"Bubbler, tap & dog bowl",-27.39070834,153.0051381,500508,6970289
NORTHGATE,BANYO,D0444,BANYO MEMORIAL PARK,17641,BANYO MEMORIAL PK SKATE FACILITY,17366,TAP COMBINATION,Bubbler & Tap,-27.37396638,153.0783739,507750,6972141
NORTHGATE,BANYO,D1817,HILLTOP PLACE PARK,17418,BALANCE OF PARK,192768,BUBBLER/DRINKING FOUNTAIN,NULL,-27.37639187,153.0836647,508273,6971872
NORTHGATE,BANYO,D3013,PATONGA STREET PARK,31741,PATONGA ST PICNIC AREA,169828,TAP COMBINATION,Bubbler & Tap,-27.37816064,153.0848999,508395,6971676
NORTHGATE,CHERMSIDE,D0231,BURNIE BRAE PARK,18971,BERNIE BRAE PK FITNESS CIRCUIT,156378,TAP COMBINATION,Bubbler & 2 taps,-27.38943994,153.0356929,503529,6970429
NORTHGATE,KEDRON,D0247,MERCER PARK,24383,KEDRON BROOK BIKEWAY (MERCER PK SECTION),66125,BUBBLER/DRINKING FOUNTAIN,bikeway rest stop,-27.41110653,153.0386639,503822,6968029
NORTHGATE,KEDRON,D0577,BENELONG PARK,17548,BENELONG PK PLAYGROUND,4366,TAP COMBINATION,Bubbler & Tap,-27.40495788,153.0405534,504009,6968710
NORTHGATE,NORTHGATE,D0447,NICHOLSON PLACE PARK,31955,NICHOLSON PLACE PICNIC AREA,17414,MAINTENANCE TAP,Spring Loaded,-27.38794837,153.0658222,506508,6970593
NORTHGATE,NORTHGATE,D0452,NORTHGATE RESERVE,17581,BALANCE OF PARK,121617,TAP COMBINATION,Bubbler & Tap,-27.39690089,153.0725538,507173,6969601
NORTHGATE,NORTHGATE,D0456,PLAISTED PLACE PARK,17559,PLAISTED PLACE PK SKATE FACILITY,121974,BUBBLER/DRINKING FOUNTAIN,Bubbler,-27.39089377,153.0608679,506018,6970267
NORTHGATE,NORTHGATE,D0457,PROGRESS PARK,17538,BALANCE OF PARK,22822,TAP COMBINATION,Bubbler & 2 taps,-27.38999161,153.077748,507687,6970366
NORTHGATE,NUDGEE,D0448,NUDGEE WATERHOLE RESERVE,24648,CHILDS RD PICNIC AREA,17431,TAP COMBINATION,Bubbler & Tap,-27.37407286,153.0958186,509475,6972128
NORTHGATE,NUDGEE,D2054,ALEXANDER MACPHERSON PARK,17406,ALEXANDER MACPHERSON PK PLAYGROUND,89428,TAP COMBINATION,Bubbler & 2 taps,-27.37150468,153.088505,508752,6972413
NORTHGATE,NUDGEE,D2150,REDWAY STREET PARK,17410,BALANCE OF PARK,89467,BUBBLER/DRINKING FOUNTAIN,Bubbler,-27.37347391,153.0867469,508578,6972195
NORTHGATE,NUDGEE BEACH,D0438,NUDGEE BEACH RESERVE,17671,BALANCE OF PARK,116354,BUBBLER/DRINKING FOUNTAIN,-,-27.34359957,153.1006148,509952,6975503
NORTHGATE,NUDGEE BEACH,D0438,NUDGEE BEACH RESERVE,29961,NUDGEE BEACH (FORTITUDE ST) PICNIC AREA,72189,BUBBLER/DRINKING FOUNTAIN,Bubbler,-27.34458215,153.1026579,510154,6975394
NORTHGATE,NUDGEE BEACH,D0438,NUDGEE BEACH RESERVE,29963,NUDGEE BEACH (CHASELEY ST) PICNIC AREA,72191,BUBBLER/DRINKING FOUNTAIN,Bubbler,-27.3452674,153.1038617,510273,6975318
NORTHGATE,NUDGEE BEACH,D0438,NUDGEE BEACH RESERVE,17671,BALANCE OF PARK,116244,TAP COMBINATION,Bubbler & Tap,-27.34393332,153.1010195,509992,6975466
NORTHGATE,NUDGEE BEACH,D0438,NUDGEE BEACH RESERVE,17671,BALANCE OF PARK,28783,TAP COMBINATION,Bubbler & Tap,-27.34431195,153.1017781,510067,6975424
NORTHGATE,NUDGEE BEACH,D0438,NUDGEE BEACH RESERVE,29961,NUDGEE BEACH (FORTITUDE ST) PICNIC AREA,116357,TAP COMBINATION,Bubbler & 2 taps,-27.34464535,153.1026479,510153,6975387
NORTHGATE,NUDGEE BEACH,D0438,NUDGEE BEACH RESERVE,29963,NUDGEE BEACH (CHASELEY ST) PICNIC AREA,116360,TAP COMBINATION,Bubbler & 2 taps,-27.3452584,153.1038212,510269,6975319
NORTHGATE,NUDGEE BEACH,D1108,BOONDALL WETLANDS,26652,GATEWAY ARTERIAL ACCESS & CAR PARKING,19621,TAP COMBINATION,Bubbler & Tap,-27.34080638,153.0777946,507695,6975814
NORTHGATE,NUDGEE BEACH,D1108,BOONDALL WETLANDS,26654,TULLA-YUGAIPA DHAGUN TRACK & VISITOR FACILITIES,19622,TAP COMBINATION,Bubbler & Tap,-27.34096873,153.0780778,507723,6975796
NORTHGATE,NUDGEE BEACH,D1108,BOONDALL WETLANDS,13163,BALANCE OF PARK,116099,TAP COMBINATION,Bubbler & Tap,-27.34077009,153.0781181,507727,6975818
NORTHGATE,NUDGEE BEACH,D1108,BOONDALL WETLANDS,23666,ANNE BEASLEY LOOKOUT PRECINCT,117414,TAP COMBINATION,Bubbler & 2 taps,-27.3594729,153.0979799,509690,6973745
NORTHGATE,NUDGEE BEACH,D1264,TUCKEROO PARK,17430,BALANCE OF PARK,42870,TAP COMBINATION,Bubbler & Tap,-27.37126169,153.1006904,509957,6972439
NORTHGATE,NUDGEE BEACH,D1264,TUCKEROO PARK,17428,KEDRON BROOK FLOODWAY BOAT RAMP,43491,TAP COMBINATION,"Bubbler, tap & dog bowl",-27.36233182,153.1021586,510103,6973428
NORTHGATE,NUDGEE BEACH,D1264,TUCKEROO PARK,17428,KEDRON BROOK FLOODWAY BOAT RAMP,61679,TAP COMBINATION,Bubbler & Tap,-27.36240405,153.1021587,510103,6973420
NORTHGATE,NUDGEE BEACH,D1264,TUCKEROO PARK,31901,NUDGEE ROAD CAR PARK & FISHING PRECINCT,116286,TAP COMBINATION,Bubbler & Tap,-27.351369,153.1057479,510459,6974642
NORTHGATE,NUDGEE BEACH,D1264,TUCKEROO PARK,17427,TUCKEROO PK DOG OFF LEASH AREA,69478,TAP COMBINATION,Bubbler & Tap,-27.35097165,153.1058992,510474,6974686
NORTHGATE,NUDGEE BEACH,D1264,TUCKEROO PARK,17434,TUCKEROO PK PICNIC AREA (DOG OFF LEASH AREA),116290,TAP COMBINATION,Bubbler & 2 taps,-27.35092633,153.1061317,510497,6974691
NORTHGATE,NUDGEE BEACH,D1264,TUCKEROO PARK,17427,TUCKEROO PK DOG OFF LEASH AREA,161,TAP COMBINATION,Bubbler & Tap,-27.35030332,153.1062322,510507,6974760
NORTHGATE,NUNDAH,D0449,BOYD PARK,29763,BOYD PK DOG OFF LEASH AREA,167406,TAP COMBINATION,Bubbler 2 taps & dog bowl,-27.40080862,153.0560787,505544,6969169
NORTHGATE,NUNDAH,D0449,BOYD PARK,33704,BOYD PK CIRCUIT PATHWAY,50270,TAP COMBINATION,Bubbler & Tap,-27.4003391,153.05621,505557,6969221
NORTHGATE,NUNDAH,D0449,BOYD PARK,17603,BALANCE OF PARK,17455,TAP COMBINATION,Bubbler & 2 taps,-27.40158445,153.0574953,505684,6969083
NORTHGATE,NUNDAH,D0451,CAREW STREET PARK,33647,HABITAT BRISBANE GROUP,190997,TAP COMBINATION,Bubbler & Tap,-27.40473767,153.0513062,505072,6968734
NORTHGATE,NUNDAH,D0460,ROSS PARK,17536,ROSS PK PLAYGROUND,43831,TAP COMBINATION,Bubbler &  2 taps,-27.40858961,153.0590062,505833,6968307
NORTHGATE,NUNDAH,D0460,ROSS PARK,17531,BALANCE OF PARK,189969,TAP COMBINATION,Bubbler & 2 taps,-27.40930288,153.0588851,505821,6968228
NORTHGATE,NUNDAH,D0461,TOOMBUL TERRACE PARK,26669,TOOMBUL TERRACE PK PICNIC AREA,191064,TAP COMBINATION,Bubbler & Tap,-27.40597411,153.0523992,505180,6968597
NORTHGATE,NUNDAH,D0461,TOOMBUL TERRACE PARK,17524,BALANCE OF PARK,191056,TAP COMBINATION,Bubbler & 2 taps,-27.40742682,153.0544939,505387,6968436
NORTHGATE,NUNDAH,D0464,ALBERT BISHOP PARK,17510,GERMAN STATION (HOWS RD) PLAYGROUND,43375,BUBBLER/DRINKING FOUNTAIN,Bubbler,-27.40589356,153.071184,507037,6968605
NORTHGATE,NUNDAH,D0464,ALBERT BISHOP PARK,17508,HEDLEY AVE DOG OFF LEASH AREA,45900,TAP COMBINATION,"Bubbler, tap & dog bowl",-27.40494752,153.0673496,506658,6968710
NORTHGATE,NUNDAH,D0464,ALBERT BISHOP PARK,17508,HEDLEY AVE DOG OFF LEASH AREA,45721,TAP COMBINATION,"Bubbler, tap & dog bowl",-27.40727671,153.067442,506667,6968452
NORTHGATE,NUNDAH,D0464,ALBERT BISHOP PARK,17508,HEDLEY AVE DOG OFF LEASH AREA,45720,TAP COMBINATION,"Bubbler, tap & dog bowl",-27.40396295,153.0683909,506761,6968819
NORTHGATE,NUNDAH,D0464,ALBERT BISHOP PARK,17507,NORTHERN SUBURBS RUGBY LEAGUE FACILITY,43403,TAP COMBINATION,Bubbler & Tap,-27.40396247,153.0693518,506856,6968819
NORTHGATE,NUNDAH,D0464,ALBERT BISHOP PARK,17521,VIRGINIA UNITED SOCCER FACILITY,157235,TAP COMBINATION,Bubbler & Tap,-27.40508054,153.0721343,507131,6968695
NORTHGATE,NUNDAH,D0924,WOOD STREET PARK (ROAD RESERVE),17451,BALANCE OF PARK,14189,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,-27.40103307,153.0590932,505842,6969144
NORTHGATE,VIRGINIA,D0696,A.R.C.HILL PARK,30341,GOSS RD PICNIC AREA,180443,BUBBLER/DRINKING FOUNTAIN,NULL,-27.38552413,153.0559193,505529,6970862
NORTHGATE,VIRGINIA,D0696,A.R.C.HILL PARK,17683,GOSS RD PLAYGROUND,121753,TAP COMBINATION,Bubbler & Tap,-27.38558733,153.0559193,505529,6970855
NORTHGATE,VIRGINIA,D1550,WEST PLACE PARK,17447,BALANCE OF PARK,121699,TAP COMBINATION,Bubbler & Tap,-27.38315284,153.0691568,506838,6971124
NORTHGATE,WAVELL HEIGHTS,D0016,RILATT PARK,23785,RILATT PK PICNIC AREA,151513,TAP COMBINATION,Bubbler & Tap,-27.39215371,153.0479727,504743,6970128
NORTHGATE,WAVELL HEIGHTS,D0232,BRISTOL PARK,17738,BRISTOL PK PLAYGROUND,151485,TAP COMBINATION,Bubbler & Tap,-27.39437826,153.0358563,503545,6969882
NORTHGATE,WAVELL HEIGHTS,D0234,BELLOY STREET PARK,17730,BELLOY ST PLAYGROUND,3337,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,-27.39713892,153.0427151,504223,6969576
NORTHGATE,WAVELL HEIGHTS,D0235,STUDLEY PARK,17725,STUDLEY PK PLAYGROUND,151382,TAP COMBINATION,Bubbler & Tap,-27.39006971,153.0434305,504294,6970359
NORTHGATE,WAVELL HEIGHTS,D0235,STUDLEY PARK,17725,STUDLEY PK PLAYGROUND,30291,TAP COMBINATION,Bubbler & Tap,-27.39005142,153.0441587,504366,6970361
NORTHGATE,WAVELL HEIGHTS,D0236,FRANK ROBERTS PARK,26581,FRANK ROBERTS PK PICNIC AREA,151515,TAP COMBINATION,Bubbler & Tap,-27.39502357,153.0509881,505041,6969810
NORTHGATE,WAVELL HEIGHTS,D0245,SHAW ESTATE PARK,17713,SHAW RD (HUET ST) PICNIC AREA,68480,TAP COMBINATION,Bubbler & Tap,-27.40125657,153.039844,503939,6969120
NORTHGATE,WAVELL HEIGHTS,D0245,SHAW ESTATE PARK,17705,MURRAY DUSS PK (14TH AVE) DOG OFF LEASH AREA,151694,TAP COMBINATION,Bubbler & Tap,-27.40159057,153.0399857,503953,6969083
NORTHGATE,WAVELL HEIGHTS,D0245,SHAW ESTATE PARK,17704,BENELONG BUSHCARE GP RESTORATION SITE,9980,TAP COMBINATION,Bubbler & Tap,-27.4036216,153.0409879,504052,6968858
NORTHGATE,WAVELL HEIGHTS,D0245,SHAW ESTATE PARK,16494,BENELONG ST SHARED PATHWAY,154641,TAP COMBINATION,Bubbler & Tap,-27.40348613,153.0411598,504069,6968873
NORTHGATE,WAVELL HEIGHTS,D0245,SHAW ESTATE PARK,17710,BALANCE OF PARK,154600,TAP COMBINATION,Bubbler & Tap,-27.40770203,153.0418695,504139,6968406
NORTHGATE,WAVELL HEIGHTS,D0245,SHAW ESTATE PARK,17714,SHAW RD TO EDINBURGH CASTLE RD SHARED PATHWAY,9979,TAP COMBINATION,Bubbler & Tap,-27.40766584,153.0421122,504163,6968410
NORTHGATE,WAVELL HEIGHTS,D0245,SHAW ESTATE PARK,17710,BALANCE OF PARK,154633,TAP COMBINATION,Bubbler & Tap,-27.40269893,153.046723,504619,6968960
NORTHGATE,WAVELL HEIGHTS,D0245,SHAW ESTATE PARK,17713,SHAW RD (HUET ST) PICNIC AREA,154542,TAP COMBINATION,Bubbler & 2 taps,-27.4029515,153.0473704,504683,6968932
NORTHGATE,WAVELL HEIGHTS,D1512,TURQUOISE PLACE PARK,32004,TURQUOISE PLACE DOG OFF LEASH,179166,BUBBLER/DRINKING FOUNTAIN,NULL,-27.38133619,153.0531158,505252,6971326
KARAWATHA,CALAMVALE,D0782,CYRIL SIMS PARK,11821,CYRIL SIMS PK PLAYGROUND,132253,BUBBLER/DRINKING FOUNTAIN,Bubbler,-27.61352328,153.0599669,505917,6945607
KARAWATHA,CALAMVALE,D0790,CARAVONICA COURT PARK,11817,CARAVONICA CT PLAYGROUND,132378,TAP COMBINATION,Bubbler & Tap,-27.61540228,153.0570896,505633,6945399
KARAWATHA,CALAMVALE,D1068,EDEN ELM STREET PARK,11877,EDEN ELM ST PLAYGROUND & HALF COURT,132403,TAP COMBINATION,Bubbler & Tap,-27.61980899,153.0542236,505350,6944911
KARAWATHA,CALAMVALE,D1234,HONEYSUCKLE WAY PARK,11763,HONEYSUCKLE WAY PICNIC AREA,130421,TAP COMBINATION,Bubbler & Tap,-27.63272792,153.053784,505306,6943480
KARAWATHA,CALAMVALE,D1242,GOWAN ROAD PARK,30928,GOWAN RD 2ND PICNIC AREA,67100,TAP COMBINATION,"Bubbler, tap & dog bowl",-27.63103853,153.0567937,505603,6943667
KARAWATHA,CALAMVALE,D1242,GOWAN ROAD PARK,11745,GOWAN RD PLAYGROUND,31371,TAP COMBINATION,Bubbler & Tap,-27.63148055,153.0576149,505684,6943618
KARAWATHA,CALAMVALE,D1347,CURRAJONG STREET PARK,11690,CURRAJONG ST PLAYGROUND,132346,TAP COMBINATION,Bubbler & Tap,-27.61758875,153.0526719,505197,6945157
KARAWATHA,CALAMVALE,D1750,BORAGE PLACE PARK,11511,BORAGE PL PLAYGROUND,131068,TAP COMBINATION,NULL,-27.62882922,153.0503257,504965,6943912
KARAWATHA,DREWVALE,D1874,KARAWATHA FOREST SOUTH,26695,TAMARISK WAY PICNIC AREA,25142,TAP COMBINATION,Bubbler & Tap,-27.6428593,153.0476964,504705,6942358
KARAWATHA,DREWVALE,D1940,MUSCARI CRESCENT PARK,11613,BALANCE OF PARK,52818,TAP COMBINATION,Bubbler & 2 taps,-27.64080148,153.0462053,504558,6942586
KARAWATHA,DREWVALE,D2912,LAPFORD PARK,31909,BALANCE OF PARK,175177,TAP COMBINATION,Bubbler & 2 taps,-27.6518141,153.0497989,504912,6941366
KARAWATHA,KARAWATHA,D1247,KARAWATHA FOREST PARK,11742,ACACIA PICNIC AREA,192480,TAP COMBINATION,Bubbler & Tap,-27.62344591,153.0911393,508992,6944506
KARAWATHA,KARAWATHA,D1247,KARAWATHA FOREST PARK,11742,ACACIA PICNIC AREA,37424,TAP COMBINATION,Bubbler & Tap,-27.62324714,153.0913722,509015,6944528
KARAWATHA,KARAWATHA,D1247,KARAWATHA FOREST PARK,11742,ACACIA PICNIC AREA,13149,TAP COMBINATION,Bubbler & Tap,-27.62321988,153.0916357,509041,6944531
KARAWATHA,KARAWATHA,D1247,KARAWATHA FOREST PARK,11742,ACACIA PICNIC AREA,48403,TAP COMBINATION,"Bubbler, tap & dog bowl",-27.6234544,153.0919501,509072,6944505
KARAWATHA,KARAWATHA,D1247,KARAWATHA FOREST PARK,11742,ACACIA PICNIC AREA,192659,TAP COMBINATION,"Drinking fountain, 2 taps, dog bowl",-27.62376054,153.0931565,509191,6944471
KARAWATHA,KARAWATHA,D1247,KARAWATHA FOREST PARK,33662,HABITAT BRISBANE GROUP,192467,TAP COMBINATION,Bubbler & 2 taps,-27.63377073,153.0955268,509424,6943362
KARAWATHA,RUNCORN,D0672,WILLIAMS PARK,19114,WILLIAMS PK PICNIC AREA,124245,TAP COMBINATION,Bubbler & Tap,-27.6027118,153.0709763,507004,6946804
KARAWATHA,RUNCORN,D0802,GROVE PARK,30255,GROVE PK PICNIC AREA,10017,TAP COMBINATION,Bubbler & 2 taps,-27.59981896,153.0783009,507727,6947124
KARAWATHA,RUNCORN,D0839,GORMAN CRINNEN PARK,30785,GORMAN CRINNEN PK PICNIC AREA,179357,TAP COMBINATION,NULL,-27.60775135,153.0668955,506601,6946246
KARAWATHA,RUNCORN,D0845,SHIRLEY SESTER PARK,18966,BALANCE OF PARK,119011,TAP COMBINATION,Bubbler & 2 taps,-27.60352961,153.0779185,507689,6946713
KARAWATHA,RUNCORN,D0932,BYRON STREET PARK,18931,BALANCE OF PARK,179358,TAP COMBINATION,NULL,-27.60076365,153.0672459,506636,6947020
KARAWATHA,RUNCORN,D1207,LEXUS STREET PARK,30257,LEXUS ST PICNIC AREA,12665,TAP COMBINATION,Bubbler & Tap,-27.60049798,153.0747952,507381,6947049
KARAWATHA,RUNCORN,D1208,GLENEFER STREET PARK,18832,BALANCE OF PARK,124174,TAP COMBINATION,Bubbler & Tap,-27.60042874,153.0690495,506814,6947057
KARAWATHA,RUNCORN,D1465,MAYNARD PLACE PARK,18840,MAYNARD PLACE PLAYGROUND,118911,TAP COMBINATION,Bubbler & Tap,-27.60618714,153.071688,507074,6946419
KARAWATHA,STRETTON,D1013,PRESIDENTIAL PARK,11845,PRESIDENTIAL PK PICNIC AREA,132201,TAP COMBINATION,Bubbler & Tap,-27.61353564,153.0719461,507099,6945605
KARAWATHA,STRETTON,D1073,REGENCY PLACE PARK (NO.16),26543,LANCASTER CIRCUIT PICNIC AREA,23777,TAP COMBINATION,Bubbler & Tap,-27.61681105,153.0751205,507412,6945242
KARAWATHA,STRETTON,D1120,STRETTON COMMUNITY PARK,11860,STRETTON COMMUNITY PK PICNIC AREA,132226,TAP COMBINATION,NULL,-27.61761789,153.0686143,506770,6945153
KARAWATHA,STRETTON,D1120,STRETTON COMMUNITY PARK,11860,STRETTON COMMUNITY PK PICNIC AREA,132227,TAP COMBINATION,NULL,-27.61759972,153.0688474,506793,6945155
